Date,Weight,Body Fat %,Breakfast,Lunch,Dinner
3/16/2014,,,,,
3/17/2014,,,,,
3/18/2014,212.5,,,,
3/19/2014,,,,,
3/20/2014,,,,,
3/21/2014,,,,,
3/22/2014,,,,,
3/23/2014,213.5,,,,
3/24/2014,213.4,,,,
3/25/2014,210.6,,,,
3/26/2014,211.5,,,,
3/27/2014,209.4,,,,
3/28/2014,,,,,
3/29/2014,,,,,
3/30/2014,,,,,
3/31/2014,211.6,,,,
4/1/2014,210.3,,,,
4/2/2014,211.2,,,,
4/3/2014,211.1,,,,
4/4/2014,210.8,,,,
4/5/2014,,,,,
4/6/2014,,,,,
4/7/2014,,,,,
4/8/2014,,,,,
4/9/2014,214.9,,,,
4/10/2014,211.6,,,,
4/11/2014,211.6,,,,
4/12/2014,210.7,,,,
4/13/2014,,,,,
4/14/2014,211.3,,,,
4/15/2014,211.3,,,,
4/16/2014,,,,,
4/17/2014,213.2,,,,
4/18/2014,212.6,,,,
4/19/2014,,,,,
4/20/2014,,,,,
4/21/2014,214.2,,,,
4/22/2014,213.4,,,,
4/23/2014,213.8,,,,
4/24/2014,212.7,,,,
4/25/2014,213.2,,,,
4/26/2014,,,,,
4/27/2014,,,,,
4/28/2014,214.7,,,,
4/29/2014,214.9,,,,
4/30/2014,214.9,,,,
5/1/2014,214.6,,,,
5/2/2014,214.7,,,,
5/3/2014,,,,,
5/4/2014,,,,,
5/5/2014,215.2,,,,
5/6/2014,214.1,,,,
5/7/2014,214.9,,,,
5/8/2014,213.1,,,,
5/9/2014,213.4,,,,
5/10/2014,,,,,
5/11/2014,,,,,
5/12/2014,214.2,,,,
5/13/2014,215.8,,,,
5/14/2014,216.2,,,,
5/15/2014,215.5,,,,
5/16/2014,214.6,,,,
5/17/2014,,,,,
5/18/2014,,,,,
5/19/2014,,,,,
5/20/2014,217.3,,,,
5/21/2014,216.1,,,,
5/22/2014,214.8,,,,
5/23/2014,214.5,,,,
5/24/2014,,,,,
5/25/2014,,,,,
5/26/2014,,,,,
5/27/2014,218.3,,,,
5/28/2014,216.9,,,,
5/29/2014,217,,,,
5/30/2014,217.2,,,,
5/31/2014,,,,,
6/1/2014,,,,,
6/2/2014,215,,,,
6/3/2014,213.8,,,,
6/4/2014,215,,,,
6/5/2014,213.6,,,,
6/6/2014,213.4,,,,
6/7/2014,,,,,
6/8/2014,211.6,,,,
6/9/2014,213.8,,,,
6/10/2014,214.7,,,,
6/11/2014,214.9,,,,
6/12/2014,,,,,
6/13/2014,,,,,
6/14/2014,,,,,
6/15/2014,,,,,
6/16/2014,217.9,,,,
6/17/2014,216.5,,,,
6/18/2014,215.7,,,,
6/19/2014,213.9,,,,
6/20/2014,215,,,,
6/21/2014,214,,,,
6/22/2014,212.9,,,,
6/23/2014,213.5,,,,
6/24/2014,214.5,,,,
6/25/2014,215,,,,
6/26/2014,214.3,,,,
6/27/2014,213.8,,,,
6/28/2014,,,,,
6/29/2014,,,,,
6/30/2014,213,,,,
7/1/2014,214.2,,,,
7/2/2014,215.2,,,,
7/3/2014,213.1,,,,
7/4/2014,212.4,,,,
7/5/2014,,,,,
7/6/2014,,,,,
7/7/2014,215.2,,,,
7/8/2014,215.2,,,,
7/9/2014,214.7,,,,
7/10/2014,,,,,
7/11/2014,214,,,,
7/12/2014,,,,,
7/13/2014,,,,,
7/14/2014,214.1,,,,
7/15/2014,214.1,,,,
7/16/2014,214.5,,,,
7/17/2014,217,,,,
7/18/2014,213.7,,,,
7/19/2014,,,,,
7/20/2014,,,,,
7/21/2014,214.6,,,,
7/22/2014,215.4,,,,
7/23/2014,214.9,,,,
7/24/2014,215.3,,,,
7/25/2014,214.8,,,,
7/26/2014,,,,,
7/27/2014,,,,,
7/28/2014,217.2,,,,
7/29/2014,214.9,,,,
7/30/2014,215.2,,,,
7/31/2014,215.8,,,,
8/1/2014,214.3,,,,
8/2/2014,,,,,
8/3/2014,,,,,
8/4/2014,215.9,,,,
8/5/2014,215,,,,
8/6/2014,216.1,,,,
8/7/2014,215.1,,,,
8/8/2014,215.1,,,,
8/9/2014,,,,,
8/10/2014,,,,,
8/11/2014,215.2,,,,
8/12/2014,215.3,,,,
8/13/2014,215.7,,,,
8/14/2014,215.3,,,,
8/15/2014,214.6,,,,
8/16/2014,216,,,,
8/17/2014,,,,,
8/18/2014,215.5,,,,
8/19/2014,215,,,,
8/20/2014,216,,,,
8/21/2014,,,,,
8/22/2014,,,,,
8/23/2014,,,,,
8/24/2014,,,,,
8/25/2014,215.7,,,,
8/26/2014,214.9,,,,
8/27/2014,216.1,,,,
8/28/2014,216.3,,,,
8/29/2014,215.8,,,,
8/30/2014,,,,,
8/31/2014,,,,,
9/1/2014,,,,,
9/2/2014,217.5,,,,
9/3/2014,217.2,,,,
9/4/2014,215.3,,,,
9/5/2014,213.6,,,,
9/6/2014,215.6,,,,
9/7/2014,,,,,
9/8/2014,,,,,
9/9/2014,215,,,,
9/10/2014,217,,,,
9/11/2014,215.5,,,,
9/12/2014,214.5,,,,
9/13/2014,,,,,
9/14/2014,,,,,
9/15/2014,,,,,
9/16/2014,215.3,,,,
9/17/2014,216.7,,,,
9/18/2014,,,,,
9/19/2014,214.8,,,,
9/20/2014,,,,,
9/21/2014,,,,,
9/22/2014,214.5,,,,
9/23/2014,214,,,,
9/24/2014,214.6,,,,
9/25/2014,214,,,,
9/26/2014,,,,,
9/27/2014,,,,,
9/28/2014,,,,,
9/29/2014,216.4,,,,
9/30/2014,215.8,,,,
10/1/2014,,,,,
10/2/2014,215.4,,,,
10/3/2014,216.7,,,,
10/4/2014,,,,,
10/5/2014,,,,,
10/6/2014,215.3,,,,
10/7/2014,216.9,,,,
10/8/2014,216.1,,,,
10/9/2014,215.2,,,,
10/10/2014,214.9,,,,
10/11/2014,,,,,
10/12/2014,,,,,
10/13/2014,216.2,,,,
10/14/2014,214.9,,,,
10/15/2014,214,,,,
10/16/2014,215,,,,
10/17/2014,,,,,
10/18/2014,,,,,
10/19/2014,,,,,
10/20/2014,215.5,,,,
10/21/2014,214.3,,,,
10/22/2014,215.2,,,,
10/23/2014,213.1,,,,
10/24/2014,212.5,,,,
10/25/2014,213.2,,,,
10/26/2014,,,,,
10/27/2014,212.8,,,,
10/28/2014,213.6,,,,
10/29/2014,214.5,,,,
10/30/2014,214.3,,,,
10/31/2014,213.6,,,,
11/1/2014,214,,,,
11/2/2014,215.4,,,,
11/3/2014,214.5,,,,
11/4/2014,213.8,,,,
11/5/2014,212.7,,,,
11/6/2014,212.4,,,,
11/7/2014,,,,,
11/8/2014,,,,,
11/9/2014,,,,,
11/10/2014,213.2,,,,
11/11/2014,213.5,,,,
11/12/2014,214.3,,,,
11/13/2014,213.5,,,,
11/14/2014,213.1,,,,
11/15/2014,214.1,,,,
11/16/2014,213.3,,,,
11/17/2014,,,,,
11/18/2014,214.1,,,,
11/19/2014,214.2,,,,
11/20/2014,213.9,,,,
11/21/2014,213.8,,,,
11/22/2014,,,,,
11/23/2014,,,,,
11/24/2014,214.9,,,,
11/25/2014,,,,,
11/26/2014,214.6,,,,
11/27/2014,,,,,
11/28/2014,215.8,,,,
11/29/2014,,,,,
11/30/2014,,,,,
12/1/2014,,,,,
12/2/2014,,,,,
12/3/2014,,,,,
12/4/2014,,,,,
12/5/2014,,,,,
12/6/2014,,,,,
12/7/2014,,,,,
12/8/2014,,,,,
12/9/2014,,,,,
12/10/2014,,,,,
12/11/2014,,,,,
12/12/2014,,,,,
12/13/2014,,,,,
12/14/2014,,,,,
12/15/2014,,,,,
12/16/2014,,,,,
12/17/2014,,,,,
12/18/2014,,,,,
12/19/2014,,,,,
12/20/2014,,,,,
12/21/2014,,,,,
12/22/2014,,,,,
12/23/2014,,,,,
12/24/2014,,,,,
12/25/2014,,,,,
12/26/2014,,,,,
12/27/2014,,,,,
12/28/2014,,,,,
12/29/2014,,,,,
12/30/2014,,,,,
12/31/2014,,,,,
1/1/2015,,,,,
1/2/2015,,,,,
1/3/2015,,,,,
1/4/2015,,,,,
1/5/2015,,,,,
1/6/2015,,,,,
1/7/2015,,,,,
1/8/2015,,,,,
1/9/2015,,,,,
1/10/2015,,,,,
1/11/2015,,,,,
1/12/2015,,,,,
1/13/2015,,,,,
1/14/2015,,,,,
1/15/2015,,,,,
1/16/2015,,,,,
1/17/2015,,,,,
1/18/2015,,,,,
1/19/2015,,,,,
1/20/2015,,,,,
1/21/2015,,,,,
1/22/2015,,,,,
1/23/2015,,,,,
1/24/2015,,,,,
1/25/2015,,,,,
1/26/2015,,,,,
1/27/2015,,,,,
1/28/2015,,,,,
1/29/2015,,,,,
1/30/2015,,,,,
1/31/2015,,,,,
2/1/2015,,,,,
2/2/2015,,,,,
2/3/2015,,,,,
2/4/2015,,,,,
2/5/2015,,,,,
2/6/2015,,,,,
2/7/2015,,,,,
2/8/2015,,,,,
2/9/2015,,,,,
2/10/2015,,,,,
2/11/2015,,,,,
2/12/2015,,,,,
2/13/2015,,,,,
2/14/2015,,,,,
2/15/2015,,,,,
2/16/2015,,,,,
2/17/2015,,,,,
2/18/2015,,,,,
2/19/2015,,,,,
2/20/2015,,,,,
2/21/2015,,,,,
2/22/2015,,,,,
2/23/2015,,,,,
2/24/2015,,,,,
2/25/2015,,,,,
2/26/2015,,,,,
2/27/2015,,,,,
2/28/2015,,,,,
3/1/2015,,,,,
3/2/2015,213.4,,,,
3/3/2015,212.8,,,,
3/4/2015,214.1,,,,
3/5/2015,214.8,,,,
3/6/2015,,,,,
3/7/2015,,,,,
3/8/2015,,,,,
3/9/2015,215.4,,,,
3/10/2015,214.9,,,,
3/11/2015,215.4,,,,
3/12/2015,213.8,,,,
3/13/2015,214.2,,,,
3/14/2015,,,,,
3/15/2015,,,,,
3/16/2015,215,,,,
3/17/2015,214.9,,,,
3/18/2015,215.5,,,,
3/19/2015,212.9,,,,
3/20/2015,213,,,,
3/21/2015,,,,,
3/22/2015,,,,,
3/23/2015,213.2,,,,
3/24/2015,213.3,,,,
3/25/2015,212.7,,,,
3/26/2015,211.6,,,,
3/27/2015,211.6,,,,
3/28/2015,211.4,,,,
3/29/2015,,,,,
3/30/2015,212.6,,,,
3/31/2015,212.1,,,,
4/1/2015,212.3,,,,
4/2/2015,213.5,,,,
4/3/2015,212.6,,,,
4/4/2015,212.1,,,,
4/5/2015,,,,,
4/6/2015,214,,,,
4/7/2015,212.6,,,,
4/8/2015,213.1,,,,
4/9/2015,212.2,,,,
4/10/2015,213.5,,,,
4/11/2015,212.9,,,,
4/12/2015,,,,,
4/13/2015,213.8,,,,
4/14/2015,212.6,,,,
4/15/2015,213.7,,,,
4/16/2015,212.5,,,,
4/17/2015,211,,,,
4/18/2015,,,,,
4/19/2015,214,,,,
4/20/2015,214.2,,,,
4/21/2015,213.8,,,,
4/22/2015,213.9,,,,
4/23/2015,212.4,,,,
4/24/2015,211.7,,,,
4/25/2015,,,,,
4/26/2015,212.9,,,,
4/27/2015,,,,,
4/28/2015,212.6,,,,
4/29/2015,212.6,,,,
4/30/2015,213.2,,,,
5/1/2015,214.1,,,,
5/2/2015,,,,,
5/3/2015,,,,,
5/4/2015,215.5,,,,
5/5/2015,215.6,,,,
5/6/2015,215.1,,,,
5/7/2015,213.2,,,,
5/8/2015,211.9,,,,
5/9/2015,211.7,,,,
5/10/2015,212.5,,,,
5/11/2015,212.7,,,,
5/12/2015,214.6,,,,
5/13/2015,214.8,,,,
5/14/2015,215.6,,,,
5/15/2015,214.1,,,,
5/16/2015,,,,,
5/17/2015,,,,,
5/18/2015,215.8,,,,
5/19/2015,213.9,,,,
5/20/2015,213.4,,,,
5/21/2015,214.4,,,,
5/22/2015,,,,,
5/23/2015,,,,,
5/24/2015,,,,,
5/25/2015,215.9,,,,
5/26/2015,,,,,
5/27/2015,214.1,,,,
5/28/2015,,,,,
5/29/2015,,,,,
5/30/2015,,,,,
5/31/2015,,,,,
6/1/2015,,,,,
6/2/2015,,,,,
6/3/2015,,,,,
6/4/2015,,,,,
6/5/2015,,,,,
6/6/2015,,,,,
6/7/2015,,,,,
6/8/2015,,,,,
6/9/2015,,,,,
6/10/2015,,,,,
6/11/2015,,,,,
6/12/2015,,,,,
6/13/2015,,,,,
6/14/2015,,,,,
6/15/2015,,,,,
6/16/2015,,,,,
6/17/2015,,,,,
6/18/2015,,,,,
6/19/2015,,,,,
6/20/2015,,,,,
6/21/2015,,,,,
6/22/2015,,,,,
6/23/2015,,,,,
6/24/2015,,,,,
6/25/2015,,,,,
6/26/2015,,,,,
6/27/2015,,,,,
6/28/2015,,,,,
6/29/2015,,,,,
6/30/2015,,,,,
7/1/2015,,,,,
7/2/2015,,,,,
7/3/2015,,,,,
7/4/2015,,,,,
7/5/2015,,,,,
7/6/2015,,,,,
7/7/2015,,,,,
7/8/2015,,,,,
7/9/2015,,,,,
7/10/2015,,,,,
7/11/2015,,,,,
7/12/2015,,,,,
7/13/2015,,,,,
7/14/2015,,,,,
7/15/2015,213.2,,,,
7/16/2015,210.9,,,,
7/17/2015,210.1,,,,
7/18/2015,210.5,,,,
7/19/2015,,,,,
7/20/2015,210.6,,,,
7/21/2015,209.6,,,,
7/22/2015,209.7,,,,
7/23/2015,210.6,,,,
7/24/2015,209.7,,,,
7/25/2015,209.7,,,,
7/26/2015,,,,,
7/27/2015,,,,,
7/28/2015,,,,,
7/29/2015,209.4,,,,
7/30/2015,209.2,,,,
7/31/2015,209.8,,,,
8/1/2015,210.3,,,,
8/2/2015,,,,,
8/3/2015,210.8,,,,
8/4/2015,,,,,
8/5/2015,209,,,,
8/6/2015,208.2,,,,
8/7/2015,207.4,,,,
8/8/2015,208,,,,
8/9/2015,207.2,,,,
8/10/2015,207.1,,,,
8/11/2015,207.3,,,,
8/12/2015,208.1,,,,
8/13/2015,207.8,,,,
8/14/2015,207.6,,,,
8/15/2015,206.4,,,,
8/16/2015,207.5,,,,
8/17/2015,207.5,,,,
8/18/2015,207.1,,,,
8/19/2015,206.8,,,,
8/20/2015,206.9,,,,
8/21/2015,208,,,,
8/22/2015,,,,,
8/23/2015,,,,,
8/24/2015,207.6,,,,
8/25/2015,208.9,,,,
8/26/2015,208.4,,,,
8/27/2015,207.8,,,,
8/28/2015,206.5,,,,
8/29/2015,205.2,,,,
8/30/2015,205.5,,,,
8/31/2015,205.6,,,,
9/1/2015,206.2,,,,
9/2/2015,204.8,,,,
9/3/2015,204.8,,,,
9/4/2015,204.8,,,,
9/5/2015,204.4,,,,
9/6/2015,204.9,,,,
9/7/2015,204.7,,,,
9/8/2015,205.1,,,,
9/9/2015,205.2,,,,
9/10/2015,204.6,,,,
9/11/2015,205.3,,,,
9/12/2015,205.6,,,,
9/13/2015,,,,,
9/14/2015,204.1,,,,
9/15/2015,205,,,,
9/16/2015,204.1,,,,
9/17/2015,203.6,,,,
9/18/2015,203.5,,,,
9/19/2015,202.6,,,,
9/20/2015,204.3,,,,
9/21/2015,204.1,,,,
9/22/2015,203.4,,,,
9/23/2015,202.6,,,,
9/24/2015,203.5,,,,
9/25/2015,202.6,,,,
9/26/2015,204.1,,,,
9/27/2015,,,,,
9/28/2015,204.3,,,,
9/29/2015,203.9,,,,
9/30/2015,202.8,,,,
10/1/2015,202.1,,,,
10/2/2015,202.3,,,,
10/3/2015,201.8,,,,
10/4/2015,202.6,,,,
10/5/2015,202.2,,,,
10/6/2015,202.9,,,,
10/7/2015,202.5,,,,
10/8/2015,201.8,,,,
10/9/2015,201.2,,,,
10/10/2015,201.4,,,,
10/11/2015,201.5,,,,
10/12/2015,201,,,,
10/13/2015,201.4,,,,
10/14/2015,201.8,,,,
10/15/2015,201.6,,,,
10/16/2015,202,,,,
10/17/2015,202.4,,,,
10/18/2015,,,,,
10/19/2015,202.9,,,,
10/20/2015,200.9,,,,
10/21/2015,200.2,,,,
10/22/2015,199.5,,,,
10/23/2015,199.7,,,,
10/24/2015,199,,,,
10/25/2015,199.4,,,,
10/26/2015,201.3,,,,
10/27/2015,200.2,,,,
10/28/2015,200.1,,,,
10/29/2015,200,,,,
10/30/2015,199.2,,,,
10/31/2015,199.5,,,,
11/1/2015,,,,,
11/2/2015,199.1,,,,
11/3/2015,199,,,,
11/4/2015,199.4,,,,
11/5/2015,197.7,,,,
11/6/2015,196,,,,
11/7/2015,196.5,,,,
11/8/2015,197.2,,,,
11/9/2015,198.7,,,,
11/10/2015,197.7,,,,
11/11/2015,197.2,,,,
11/12/2015,197.5,,,,
11/13/2015,197.7,,,,
11/14/2015,198.1,,,,
11/15/2015,198.3,,,,
11/16/2015,198.8,,,,
11/17/2015,198.3,,,,
11/18/2015,198.4,,,,
11/19/2015,197,,,,
11/20/2015,198.1,,,,
11/21/2015,198,,,,
11/22/2015,198.5,,,,
11/23/2015,197.8,,,,
11/24/2015,198.1,,,,
11/25/2015,197.2,,,,
11/26/2015,197.7,,,,
11/27/2015,199.4,,,,
11/28/2015,199.7,,,,
11/29/2015,,,,,
11/30/2015,197.9,,,,
12/1/2015,198.7,,,,
12/2/2015,197.5,,,,
12/3/2015,197.4,,,,
12/4/2015,198.1,,,,
12/5/2015,198.4,,,,
12/6/2015,,,,,
12/7/2015,198.1,,,,
12/8/2015,198.7,,,,
12/9/2015,197.3,,,,
12/10/2015,195.8,,,,
12/11/2015,195.1,,,,
12/12/2015,194.8,,,,
12/13/2015,,,,,
12/14/2015,195.8,,,,
12/15/2015,196.8,,,,
12/16/2015,198.2,,,,
12/17/2015,197.3,,,,
12/18/2015,196.5,,,,
12/19/2015,196.2,,,,
12/20/2015,196.4,,,,
12/21/2015,198,,,,
12/22/2015,197.5,,,,
12/23/2015,197.5,,,,
12/24/2015,,,,,
12/25/2015,,,,,
12/26/2015,,,,,
12/27/2015,,,,,
12/28/2015,197.7,,,,
12/29/2015,197.7,,,,
12/30/2015,197.4,,,,
12/31/2015,196.8,,,,
1/1/2016,196.5,,,,
1/2/2016,197.8,,,,
1/3/2016,,,,,
1/4/2016,198.3,,,,
1/5/2016,197.9,,,,
1/6/2016,198.2,,,,
1/7/2016,196.9,,,,
1/8/2016,197.5,,,,
1/9/2016,197.6,,,,
1/10/2016,197.9,,,,
1/11/2016,197.7,,,,
1/12/2016,197.3,,,,
1/13/2016,197.4,,,,
1/14/2016,197.1,,,,
1/15/2016,197,,,,
1/16/2016,196.7,,,,
1/17/2016,,,,,
1/18/2016,,,,,
1/19/2016,198.3,,,,
1/20/2016,198.2,,,,
1/21/2016,196.6,,,,
1/22/2016,195.3,,,,
1/23/2016,196.1,,,,
1/24/2016,,,,,
1/25/2016,197.1,,,,
1/26/2016,197.1,,,,
1/27/2016,195.9,,,,
1/28/2016,195.7,,,,
1/29/2016,195.8,,,,
1/30/2016,196,,,,
1/31/2016,,,,,
2/1/2016,197.8,,,,
2/2/2016,,,,,
2/3/2016,196.4,,,,
2/4/2016,195.4,,,,
2/5/2016,196.1,,,,
2/6/2016,196.1,,,,
2/7/2016,,,,,
2/8/2016,197.6,,,,
2/9/2016,199.3,,,,
2/10/2016,199.2,,,,
2/11/2016,196.3,,,,
2/12/2016,194.9,,,,
2/13/2016,194.7,,,,
2/14/2016,195.8,,,,
2/15/2016,195.1,,,,
2/16/2016,196.2,,,,
2/17/2016,195.7,,,,
2/18/2016,195.1,,,,
2/19/2016,194.2,,,,
2/20/2016,196.1,,,,
2/21/2016,,,,,
2/22/2016,198,,,,
2/23/2016,197.9,,,,
2/24/2016,197.4,,,,
2/25/2016,,,,,
2/26/2016,,,,,
2/27/2016,,,,,
2/28/2016,197.9,,,,
2/29/2016,197.8,,,,
3/1/2016,196.6,,,,
3/2/2016,196.6,,,,
3/3/2016,196.5,,,,
3/4/2016,195.6,,,,
3/5/2016,196.4,,,,
3/6/2016,,,,,
3/7/2016,,,,,
3/8/2016,,,,,
3/9/2016,,,,,
3/10/2016,,,,,
3/11/2016,199.6,San Francisco,,,
3/12/2016,,,,,
3/13/2016,,,,,
3/14/2016,200.3,,,,
3/15/2016,200.6,,,,
3/16/2016,199.8,,,,
3/17/2016,197.5,,,,
3/18/2016,197.4,,,,
3/19/2016,,,,,
3/20/2016,,,,,
3/21/2016,199.3,,,,
3/22/2016,199.4,,,,
3/23/2016,198.1,,,,
3/24/2016,196.9,,,,
3/25/2016,197.8,,,,
3/26/2016,,,,,
3/27/2016,197.8,,,,
3/28/2016,199.1,,,,
3/29/2016,199.1,,,,
3/30/2016,198.6,,,,
3/31/2016,199.7,,,,
4/1/2016,,,,,
4/2/2016,,,,,
4/3/2016,,,,,
4/4/2016,,,,,
4/5/2016,,,,,
4/6/2016,,,,,
4/7/2016,,,,,
4/8/2016,,,,,
4/9/2016,,,,,
4/10/2016,,,,,
4/11/2016,,,,,
4/12/2016,,,,,
4/13/2016,,,,,
4/14/2016,,,,,
4/15/2016,,,,,
4/16/2016,199.9,,,,
4/17/2016,,,,,
4/18/2016,202.2,,,,
4/19/2016,201.7,,,,
4/20/2016,200.8,,,,
4/21/2016,,,,,
4/22/2016,197.6,,,,
4/23/2016,197.6,,,,
4/24/2016,197.5,,,,
4/25/2016,,,,,
4/26/2016,199.5,,,,
4/27/2016,199.8,,,,
4/28/2016,198.3,,,,
4/29/2016,,,,,
4/30/2016,,,,,
5/1/2016,,,,,
5/2/2016,,,,,
5/3/2016,199.4,,,,
5/4/2016,200.6,,,,
5/5/2016,199.5,,,,
5/6/2016,198.2,,,,
5/7/2016,,,,,
5/8/2016,,,,,
5/9/2016,199.5,,,,
5/10/2016,200.9,,,,
5/11/2016,200.9,,,,
5/12/2016,201.2,,,,
5/13/2016,200,,,,
5/14/2016,200.6,,,,
5/15/2016,,,,,
5/16/2016,200.1,,,,
5/17/2016,200.3,,,,
5/18/2016,199.8,,,,
5/19/2016,199.8,,,,
5/20/2016,200.5,,,,
5/21/2016,,,,,
5/22/2016,,,,,
5/23/2016,201.2,,,,
5/24/2016,200.8,,,,
5/25/2016,201.4,,,,
5/26/2016,202.3,,,,
5/27/2016,201.3,,,,
5/28/2016,201,,,,
5/29/2016,200.7,,,,
5/30/2016,,,,,
5/31/2016,202.4,,,,
6/1/2016,202.6,,,,
6/2/2016,203.1,,,,
6/3/2016,201.6,,,,
6/4/2016,200.8,,,,
6/5/2016,202,,,,
6/6/2016,202.3,,,,
6/7/2016,205.2,,,,
6/8/2016,203.4,,,,
6/9/2016,202.6,,,,
6/10/2016,201.8,,,,
6/11/2016,201.9,,,,
6/12/2016,,,,,
6/13/2016,201.9,,,,
6/14/2016,202.3,,,,
6/15/2016,202.4,,,,
6/16/2016,200.3,,,,
6/17/2016,200,,,,
6/18/2016,,,,,
6/19/2016,,,,,
6/20/2016,204,,,,
6/21/2016,201.9,,,,
6/22/2016,203,,,,
6/23/2016,201.1,,,,
6/24/2016,201.3,,,,
6/25/2016,201.8,,,,
6/26/2016,202,,,,
6/27/2016,203.7,,,,
6/28/2016,204.4,,,,
6/29/2016,203.3,,,,
6/30/2016,201.4,,,,
7/1/2016,201.8,,,,
7/2/2016,,,,,
7/3/2016,,,,,
7/4/2016,,,,,
7/5/2016,204,,,,
7/6/2016,203.6,,,,
7/7/2016,202.4,,,,
7/8/2016,202,,,,
7/9/2016,,,,,
7/10/2016,,,,,
7/11/2016,,,,,
7/12/2016,,,,,
7/13/2016,,,,,
7/14/2016,,,,,
7/15/2016,,,,,
7/16/2016,,,,,
7/17/2016,,,,,
7/18/2016,206.3,,,,
7/19/2016,204.9,,,,
7/20/2016,204.4,,,,
7/21/2016,204.4,,,,
7/22/2016,203.3,,,,
7/23/2016,203.2,,,,
7/24/2016,,,,,
7/25/2016,205.8,,,,
7/26/2016,,,,,
7/27/2016,,,,,
7/28/2016,,,,,
7/29/2016,,,,,
7/30/2016,,,,,
7/31/2016,,,,,
8/1/2016,,,,,
8/2/2016,,,,,
8/3/2016,,,,,
8/4/2016,,,,,
8/5/2016,,,,,
8/6/2016,,,,,
8/7/2016,,,,,
8/8/2016,,,,,
8/9/2016,,,,,
8/10/2016,,,,,
8/11/2016,,,,,
8/12/2016,,,,,
8/13/2016,,,,,
8/14/2016,,,,,
8/15/2016,,,,,
8/16/2016,,,,,
8/17/2016,,,,,
8/18/2016,,,,,
8/19/2016,,,,,
8/20/2016,,,,,
8/21/2016,,,,,
8/22/2016,,,,,
8/23/2016,,,,,
8/24/2016,,,,,
8/25/2016,,,,,
8/26/2016,,,,,
8/27/2016,,,,,
8/28/2016,,,,,
8/29/2016,,,,,
8/30/2016,,,,,
8/31/2016,,,,,
9/1/2016,,,,,
9/2/2016,,,,,
9/3/2016,,,,,
9/4/2016,,,,,
9/5/2016,,,,,
9/6/2016,,,,,
9/7/2016,,,,,
9/8/2016,,,,,
9/9/2016,,,,,
9/10/2016,,,,,
9/11/2016,,,,,
9/12/2016,,,,,
9/13/2016,,,,,
9/14/2016,,,,,
9/15/2016,,,,,
9/16/2016,,,,,
9/17/2016,,,,,
9/18/2016,,,,,
9/19/2016,,,,,
9/20/2016,,,,,
9/21/2016,,,,,
9/22/2016,,,,,
9/23/2016,,,,,
9/24/2016,,,,,
9/25/2016,,,,,
9/26/2016,,,,,
9/27/2016,,,,,
9/28/2016,,,,,
9/29/2016,,,,,
9/30/2016,,,,,
10/1/2016,,,,,
10/2/2016,,,,,
10/3/2016,,,,,
10/4/2016,,,,,
10/5/2016,,,,,
10/6/2016,,,,,
10/7/2016,,,,,
10/8/2016,,,,,
10/9/2016,,,,,
10/10/2016,,,,,
10/11/2016,,,,,
10/12/2016,,,,,
10/13/2016,,,,,
10/14/2016,,,,,
10/15/2016,,,,,
10/16/2016,,,,,
10/17/2016,,,,,
10/18/2016,,,,,
10/19/2016,,,,,
10/20/2016,,,,,
10/21/2016,,,,,
10/22/2016,,,,,
10/23/2016,,,,,
10/24/2016,,,,,
10/25/2016,,,,,
10/26/2016,,,,,
10/27/2016,,,,,
10/28/2016,,,,,
10/29/2016,,,,,
10/30/2016,,,,,
10/31/2016,,,,,
11/1/2016,,,,,
11/2/2016,,,,,
11/3/2016,,,,,
11/4/2016,,,,,
11/5/2016,,,,,
11/6/2016,,,,,
11/7/2016,,,,,
11/8/2016,,,,,
11/9/2016,,,,,
11/10/2016,,,,,
11/11/2016,,,,,
11/12/2016,,,,,
11/13/2016,,,,,
11/14/2016,,,,,
11/15/2016,,,,,
11/16/2016,,,,,
11/17/2016,,,,,
11/18/2016,,,,,
11/19/2016,,,,,
11/20/2016,,,,,
11/21/2016,,,,,
11/22/2016,,,,,
11/23/2016,,,,,
11/24/2016,,,,,
11/25/2016,,,,,
11/26/2016,,,,,
11/27/2016,,,,,
11/28/2016,,,,,
11/29/2016,,,,,
11/30/2016,,,,,
12/1/2016,,,,,
12/2/2016,,,,,
12/3/2016,,,,,
12/4/2016,,,,,
12/5/2016,,,,,
12/6/2016,,,,,
12/7/2016,,,,,
12/8/2016,,,,,
12/9/2016,,,,,
12/10/2016,,,,,
12/11/2016,,,,,
12/12/2016,,,,,
12/13/2016,,,,,
12/14/2016,,,,,
12/15/2016,,,,,
12/16/2016,,,,,
12/17/2016,,,,,
12/18/2016,,,,,
12/19/2016,,,,,
12/20/2016,,,,,
12/21/2016,,,,,
12/22/2016,,,,,
12/23/2016,,,,,
12/24/2016,,,,,
12/25/2016,,,,,
12/26/2016,,,,,
12/27/2016,,,,,
12/28/2016,,,,,
12/29/2016,,,,,
12/30/2016,,,,,
12/31/2016,,,,,
1/1/2017,,,,,
1/2/2017,,,,,
1/3/2017,,,,,
1/4/2017,,,,,
1/5/2017,,,,,
1/6/2017,,,,,
1/7/2017,,,,,
1/8/2017,,,,,
1/9/2017,,,,,
1/10/2017,,,,,
1/11/2017,,,,,
1/12/2017,,,,,
1/13/2017,,,,,
1/14/2017,,,,,
1/15/2017,,,,,
1/16/2017,,,,,
1/17/2017,,,,,
